119.2,119.6,118.08,117.47,116.32,117.8,119.66,118.41,116.92,116.58,117.18,118.06,117.29,117.72,118.58,120.22,121.0,120.9,120.9,120.52,119.57,119.6,120.88,122.97,123.51,123.97,123.24,123.48,123.16,123.43,123.98,125.15,126.19,126.25,126.7,126.39,124.66,126.1,125.73,126.68,127.8,128.5,128.38,128.13,126.37,125.02,122.85,124.17,125.22,124.57,124.03,122.49,121.95,122.5,123.61,124.44,124.63,123.79,123.7,123.3,124.0,122.44,120.64,120.65,120.64,119.91,121.26,120.45,121.81,122.12,121.81,122.5,123.42,123.79,124.75,124.57,125.09,124.9,125.76,125.7,126.61,125.65,126.05,126.8,127.38,126.5,125.55
121.291387219,119.966644386,120.234668623,119.386496647,118.815694158,117.595565995,118.603421239,120.388088338,119.798047659,118.174819116,117.887314499,118.23135655,119.253500443,118.616912427,118.851779336,119.560406272,120.794886094,121.938358407,122.07441168,121.814669109,121.514006108,120.865744489,121.022138548,121.598701609,122.953134578,123.638886603,124.165604482,123.911214916,123.868216492,123.69810714,123.99554478,124.365325102,125.042388153,125.554686505,125.884166316,126.100311392,126.061013512,125.095254658,125.738411062,125.824453694,126.08007699,126.596602245,126.976564571,127.054266267,127.049793244,126.2565966,125.665141962,124.105135831,124.622248968,125.301827137,125.029676757,124.509888299,123.635067965,123.169007161,123.678074329,124.298598077,125.056355437,125.190374722,124.697906603,124.842435247,124.619841053,124.857186874,123.839221243,122.413069591,122.130729497,122.020426098,121.192570442,122.105145078,121.625508474,122.60950132,123.090425845,123.048521931,123.535094144,124.217593702,124.421108095,125.303186361,125.207021373,125.430400185,125.223201896,125.683802866,125.793981395,126.077173415,125.641536659,125.763872014,126.138162622,126.559774296,126.072050346
