533.76,524.82,525.23,515.79,508.46,510.75,523.51,530.89,533.0,525.7,521.39,519.7,529.74,532.9,541.13,547.26,556.0,564.57,563.35,560.8,560.7,550.99,541.5,546.4,558.06,557.15,560.51,558.0,557.3,552.26,549.26,544.2,544.86,554.24,556.85,555.15,565.19,565.26,581.0,577.18,578.66,578.32,583.35,583.35,583.76,577.66,571.58,565.91,571.91,582.6,585.74,588.0,579.53,593.0,591.75,590.72,593.23,596.45,590.4,588.07,588.75,586.55,580.6,570.4,569.04,570.05,561.78,568.0,563.56,569.99,564.52,567.31,576.18,577.86,576.11,585.0,585.88,583.82,583.59,584.72,581.26,577.27,569.56,571.33,571.85,580.0,580.0,583.98
541.368756759,545.393928962,536.744170166,535.250255009,529.776569273,523.597755245,524.744072307,535.994175129,541.287245585,541.956707798,535.432461065,530.321234622,529.900622347,538.065457645,541.442072038,546.484034465,551.723629711,558.760421745,566.679753665,565.765972431,564.395949858,564.496375269,559.197281252,553.223165421,558.363127661,565.966740188,564.925301681,564.747413354,561.744376888,560.782656858,558.34242069,556.871794834,555.664920085,557.024462172,564.893388743,567.892143323,566.627076401,571.699690005,571.689817422,580.037779711,579.130532767,579.517548515,581.654426922,585.203815003,587.003275253,587.628387765,584.177250533,580.255749068,577.451964086,579.334132458,585.012396264,584.824291264,585.466248657,581.834231169,589.186549105,590.284708926,590.693342336,592.243257602,594.002941535,592.478567267,592.45637671,592.679007012,591.455501778,588.446159491,582.000300998,581.487864781,581.357646952,576.101958119,579.271670985,576.783406792,578.899388089,577.029072999,577.753580607,583.653811814,584.657499403,583.891365744,588.767744951,589.797596983,588.835549313,589.613580755,589.360958443,588.374327972,585.705345843,581.336552999,582.036695269,581.792128706,584.272149644,584.566617788
